sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
AGROFORESTRI,KARET AF KEMIRI,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,LOKSADO,2011.0,MINERAL,SMALLHOLDER,7.79,2.79,9085.0,2.0,Tidak dipupuk ,pupuk,input,pupuk,Urea,Rp/kg,1600,1600,kg/ha,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,"Bibit yang digunakan: alam/cabutan, ada 450 untuk 1 ha",bahan tanam /bibit,input,bahan tanam /bibit,Padi/Gabah,Rp/kg,2900,2900,Kg,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Mulai bisa disadap umur 10 tahun,bahan tanam /bibit,input,bahan tanam /bibit,Karet lokal,Rp/btng,5000,5000,batang,450.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Karet dibawa dengan ember dan dikumpulkan di bak penampung dari kayu,bahan tanam /bibit,input,bahan tanam /bibit,Kemiri,Rp/btng,5000,5000,batang,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Pohon campurannya adalah kemiri,peralatan,input,peralatan,Pisau sadap,Rp/unit,20000,20000,unit,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,,,,,,,,,,,"Untuk kemiri dari 20 pohon yang ditanam, setiap tahun 1 pohon menghasilkan/berbuah sebanyak 20 kg mulai tahun 5 sampai tahun 8, 30 kg mulai tahun 9-10, dan 100 kg (umur 10 th lebih)",peralatan,input,peralatan,Mangkok penampung (latex cup),Rp/unit,200,200,unit,,,,,,,,,,100.0,150.0,180.0,190.0,190.0,190.0,195.0,200.0,200.0,200.0,200.0,200.0,195.0,195.0,190.0,180.0,180.0,180.0,180.0,180.0,180.0
,,,,,,,,,,,,,peralatan,input,peralatan,Ember karet,Rp/unit,10000,10000,pair,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
,,,,,,,,,,,,,peralatan,input,peralatan,Cangkul,Rp/unit,50000,50000,unit,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,
,,,,,,,,,,,,,peralatan,input,peralatan,Parang,Rp/unit,25000,25000,unit,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
,,,,,,,,,,,,,peralatan,input,peralatan,Bak penampung,Rp/unit,50000,50000,unit,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,peralatan,input,peralatan,Sprayer,Rp/unit,200000,200000,unit,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,Tebas,Rp/HOK,45000,45000,HOK,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,Tumbang,Rp/HOK,45000,45000,HOK,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,Bakar,Rp/HOK,45000,45000,HOK,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk persiapan lahan,input,tenaga kerja,Pancang,Rp/HOK,45000,45000,HOK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman padi,input,tenaga kerja padi,Tugal dan tanam padi,Rp/HOK,45000,45000,HOK,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Penyiangan,Rp/HOK,45000,45000,HOK,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan padi,input,tenaga kerja padi,Bird + pig waching,Rp/HOK,45000,45000,HOK,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Panen,Rp/HOK,45000,45000,HOK,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan padi,input,tenaga kerja padi,Perontokan + Pengeringan,Rp/HOK,45000,45000,HOK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja padi,input,tenaga kerja padi,Penanaman rambutan & jengkol,Rp/HOK,45000,45000,HOK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman karet,input,tenaga kerja karet,Pembuatan lubang + pagar,Rp/HOK,45000,45000,HOK,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk penanaman karet,input,tenaga kerja karet,Tanam,Rp/HOK,45000,45000,HOK,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk pemeliharaan karet,input,tenaga kerja karet,Penyiangan,Rp/HOK,45000,45000,HOK,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
,,,,,,,,,,,,,tk pemeliharaan karet,input,tenaga kerja karet,Spraying,Rp/HOK,45000,45000,HOK,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
