sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
MONOKULTUR,KELAPA SAWIT LARGE SCALE,PAPUA,PAPUA,,2011,MINERAL,LARGE SCALE,7.8,2.8,9084.552419,3000,,skenario dasar,skenario lahan,skenario lahan,lahan,,,,ha,500.00,500.00,500.00,500.00,500.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,tradable input,input,pupuk,Urea,Rp/kg,2273.00,2273.00,ton,83.00,167.00,252.00,337.00,422.00,507.00,508.00,510.00,498.10,486.20,474.30,462.40,450.50,438.60,449.00,459.00,470.00,480.00,491.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00
,,,,,,,,,,,,,tradable input,input,pupuk,TSP,Rp/kg,3210.00,3210.00,ton,161.50,323.00,504.00,685.00,866.00,1047.00,1067.00,1086.00,1106.00,1125.00,1145.00,1164.00,1184.00,1203.00,1275.00,1346.00,1418.00,1489.00,1561.00,1632.00,1632.00,1632.00,1632.00,1632.00,1632.00,1632.00,1632.00,1632.00,1632.00,1632.00
,,,,,,,,,,,,,tradable input,input,pupuk,RP,Rp/kg,1065.00,815.00,ton,85.00,170.00,267.00,364.00,461.00,559.00,571.00,583.00,574.00,565.00,557.00,548.00,539.00,530.40,578.00,625.60,673.20,720.80,768.40,816.00,816.00,816.00,816.00,816.00,816.00,816.00,816.00,816.00,816.00,816.00
,,,,,,,,,,,,,tradable input,input,pupuk,MOP/KCL,Rp/kg,7667.00,3097.00,ton,79.90,159.80,261.00,362.00,463.00,563.55,585.00,606.00,591.00,577.15,563.00,549.00,534.00,520.20,551.00,582.00,612.85,644.00,675.00,705.50,705.50,705.50,705.50,705.50,705.50,705.50,705.50,705.50,705.50,705.50
,,,,,,,,,,,,,tradable input,input,pupuk,Dolomite,Rp/kg,420.00,310.00,ton,39.00,77.00,84.00,91.00,97.00,104.00,73.00,40.80,40.00,40.00,39.00,39.00,38.00,38.00,38.00,39.00,39.00,40.00,40.00,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80
,,,,,,,,,,,,,tradable input,input,pupuk,CIRP,Rp/kg,580.00,580.00,ton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,136.00,204.00,272.00,340.00,408.00,340.00,272.00,204.00,136.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,tradable input,input,bahan kimia,LINDOMIN,Rp/Lt,55000.00,55000.00,Lt,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00
,,,,,,,,,,,,,tradable input,input,bahan kimia,ALLY,Rp/kg,432600.00,432600.00,kg,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10,117.10
,,,,,,,,,,,,,tradable input,input,bahan kimia,AGRISTIK,Rp/Lt,15000.00,15000.00,Lt,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00
