sut,komoditas,prov,wilayah,lokasi,tahun,tipe lahan,tipe kebun,rate.p,rate.s,nilai.tukar,total.area,asumsi.peneliti,bagian,faktor,komponen,jenis,unit harga,harga privat,harga sosial,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemangkasan Batang,Rp/HOK,50000,50000,hok,6,20,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,Pemupukan,Rp/HOK,50000,50000,hok,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,
,,,,,,,,,,,,,tenaga kerja,input,tenaga kerja,penyemprotan,Rp/HOK,50000,50000,hok,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,
,,,,,,,,,,,,,tk pemanenan,input,tenaga kerja,Panen,Rp/HOK,50000,50000,hok,,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,,,,,,,,,,
,,,,,,,,,,,,,tk paska panen,input,tenaga kerja,Pasca panen (kupas dan jemur),Rp/HOK,50000,50000,hok,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,,,,,,,,,,
,,,,,,,,,,,,,tk kelapa,input,tenaga kerja kelapa,tebas+tebang,Rp/HOK,50000,50000,hok,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk kelapa,input,tenaga kerja kelapa,Lubang+pupuk dasar,Rp/HOK,50000,50000,hok,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk kelapa,input,tenaga kerja kelapa,Tanam,Rp/HOK,50000,50000,hok,3.333333333,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,tk kelapa,input,tenaga kerja kelapa,Pembersihan lahan + pelepah,Rp/HOK,50000,50000,hok,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,
,,,,,,,,,,,,,tk kelapa,input,tenaga kerja kelapa,Pemanenan,Rp/HOK,50000,50000,hok,,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,
,,,,,,,,,,,,,utama,output,utama,Coklat,Rp/kg,14000,14000,kg,0,100,300,300,880,880,880,880,880,880,880,880,880,880,880,600,600,600,600,600,,,,,,,,,,
,,,,,,,,,,,,,sampingan,output,sampingan,kelapa   ,Rp/kg,70000,70000,kg,,,,,,2800,2800,2800,2800,2800,6000,6000,6000,6000,6000,10000,10000,10000,10000,10000,,,,,,,,,,
